User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality,Stress_Level,Days_Without_Social_Media,Exercise_Frequency_week,Social_Media_Platform,Happiness_Index
U500,43,Female,5.9,5,8,3,3,X (Twitter),7
U501,47,Female,4.5,7,7,2,7,Instagram,10
U502,27,Male,6.1,7,8,4,0,Facebook,8
U503,44,Female,5.8,7,7,3,2,LinkedIn,8
U504,45,Female,6.0,6,7,1,3,LinkedIn,7
U505,38,Male,4.1,7,6,2,2,TikTok,9
U506,33,Male,7.3,6,7,3,2,Instagram,7
U507,39,Female,7.0,6,7,3,1,Instagram,8
U508,34,Female,4.8,3,5,3,4,X (Twitter),10
U509,40,Female,5.7,8,8,4,4,TikTok,8
U510,42,Female,6.5,5,8,2,1,LinkedIn,8
U511,19,Male,5.7,6,4,1,2,Facebook,10
U512,20,Male,7.6,5,9,2,4,Instagram,5
U513,37,Female,5.1,8,6,4,4,YouTube,10
U514,31,Female,8.1,6,8,1,3,TikTok,7
U515,39,Male,3.8,7,7,1,2,Facebook,10
U516,38,Female,1.6,8,5,5,5,LinkedIn,10
U517,39,Female,5.5,6,8,4,4,TikTok,8
U518,21,Male,2.9,7,4,5,0,X (Twitter),10
U519,17,Male,8.6,5,8,1,1,YouTube,7
U520,44,Male,5.3,8,5,6,2,Instagram,10
U521,38,Male,4.1,7,5,2,1,LinkedIn,10
U522,26,Male,4.2,6,5,1,4,YouTube,9
U523,36,Male,4.7,9,8,2,2,LinkedIn,7
U524,43,Male,6.0,6,8,5,3,LinkedIn,9
U525,35,Female,6.5,4,7,5,1,X (Twitter),7
U526,38,Female,4.4,9,6,3,2,YouTube,7
U527,49,Male,4.9,5,7,4,0,Instagram,8
U528,47,Female,3.2,7,4,1,4,LinkedIn,9
U529,40,Male,7.9,5,7,4,4,TikTok,9
U530,43,Female,3.1,7,6,4,2,X (Twitter),9
U531,23,Male,4.6,9,4,6,4,LinkedIn,10
U532,34,Male,3.9,7,4,6,4,LinkedIn,10
U533,46,Female,9.1,4,8,2,1,YouTube,4
U534,44,Male,3.1,9,5,6,1,TikTok,10
U535,20,Female,3.9,6,6,2,2,X (Twitter),10
U536,39,Female,1.4,8,4,6,5,LinkedIn,10
U537,19,Female,8.8,6,7,5,3,YouTube,10
U538,46,Male,4.8,7,4,3,0,TikTok,9
U539,16,Female,4.7,8,7,4,1,Facebook,10
U540,35,Female,6.2,7,8,5,4,Facebook,10
U541,49,Female,4.9,7,8,2,2,LinkedIn,8
U542,25,Female,7.3,6,7,2,3,TikTok,9
U543,32,Female,5.0,6,7,2,5,LinkedIn,9
U544,16,Male,4.5,7,7,4,1,Instagram,9
U545,19,Male,7.7,5,8,5,2,X (Twitter),9
U546,41,Male,3.7,8,6,3,1,TikTok,10
U547,47,Female,7.1,4,9,4,1,Facebook,6
U548,35,Female,6.6,3,9,2,0,X (Twitter),6
U549,46,Female,10.7,6,10,2,3,Instagram,4
U550,18,Female,2.8,8,4,4,3,YouTube,10
U551,38,Female,2.7,10,4,0,0,Facebook,10
U552,33,Male,6.7,7,7,7,4,X (Twitter),6
U553,18,Female,6.0,7,7,0,2,Facebook,8
U554,41,Female,7.9,3,9,6,3,YouTube,5
U555,37,Female,6.9,4,7,3,3,YouTube,9
U556,40,Female,3.9,9,6,4,5,LinkedIn,8
U557,22,Female,4.3,7,5,4,2,X (Twitter),7
U558,23,Male,3.8,9,4,2,1,YouTube,10
U559,30,Female,5.1,5,10,3,2,YouTube,8
U560,38,Female,1.6,9,4,5,5,LinkedIn,10
U561,18,Female,6.8,4,7,3,1,X (Twitter),6
U562,48,Female,6.9,4,6,2,3,TikTok,8
U563,17,Female,2.8,7,6,5,3,TikTok,9
U564,26,Female,3.3,10,6,5,2,LinkedIn,10
U565,43,Female,3.2,8,5,4,4,Instagram,10
U566,22,Other,4.9,4,6,5,2,Facebook,9
U567,18,Other,5.5,7,7,2,2,X (Twitter),8
U568,39,Male,4.8,8,10,5,4,X (Twitter),8
U569,48,Female,8.5,5,10,2,3,LinkedIn,8
U570,47,Male,5.7,8,8,5,5,YouTube,10
U571,32,Male,8.1,3,9,6,5,X (Twitter),7
U572,45,Female,6.0,6,5,1,3,LinkedIn,7
U573,37,Other,2.2,8,6,2,3,X (Twitter),10
U574,37,Female,5.0,7,5,4,0,Instagram,9
U575,43,Male,5.6,7,6,3,3,LinkedIn,9
U576,16,Other,5.2,6,7,4,2,TikTok,6
U577,26,Male,3.9,7,5,2,2,LinkedIn,10
U578,50,Male,5.5,5,7,6,3,YouTube,8
U579,47,Female,4.9,8,6,2,3,Facebook,9
U580,44,Male,6.1,6,8,0,1,LinkedIn,8
U581,40,Male,5.7,6,6,1,2,X (Twitter),10
U582,18,Male,3.5,9,4,0,0,LinkedIn,10
U583,37,Female,5.3,9,7,3,1,YouTube,10
U584,33,Male,7.6,5,7,1,3,YouTube,7
U585,39,Female,3.0,6,3,4,4,YouTube,10
U586,48,Male,4.6,7,6,2,3,TikTok,10
U587,33,Female,5.3,8,7,6,2,LinkedIn,9
U588,47,Female,4.0,8,4,2,5,Facebook,9
U589,41,Male,4.0,9,6,3,1,TikTok,9
U590,43,Male,4.4,6,5,5,1,Instagram,9
U591,23,Other,4.4,7,5,5,1,YouTube,9
U592,36,Female,7.4,6,8,3,3,YouTube,8
U593,25,Female,2.2,10,3,5,3,X (Twitter),10
U594,20,Male,2.7,8,4,7,2,TikTok,10
U595,40,Other,5.2,7,6,2,0,YouTube,9
U596,22,Female,2.8,8,5,5,4,X (Twitter),10
U597,48,Female,6.7,4,6,2,3,TikTok,8
U598,37,Male,6.5,7,6,5,4,TikTok,9
U599,38,Male,4.9,8,5,2,1,TikTok,9
U600,34,Male,7.8,5,6,3,4,X (Twitter),8
U601,33,Female,6.2,5,7,4,2,Facebook,8
U602,49,Male,5.7,5,8,6,4,Instagram,8
U603,45,Male,3.1,8,5,6,1,TikTok,9
U604,19,Female,7.2,6,5,4,2,Facebook,9
U605,49,Male,3.8,7,5,4,1,TikTok,9
U606,49,Female,7.1,3,6,2,3,TikTok,7
U607,38,Female,4.2,7,6,3,0,LinkedIn,10
U608,42,Female,5.0,9,6,2,1,Instagram,10
U609,49,Male,6.8,6,8,2,6,Instagram,9
U610,43,Male,5.3,6,6,3,3,LinkedIn,9
U611,34,Female,5.6,4,5,4,4,X (Twitter),10
U612,49,Female,4.0,6,4,0,2,LinkedIn,10
U613,42,Female,5.4,5,8,1,1,LinkedIn,8
U614,26,Male,3.0,8,5,2,3,Instagram,10
U615,28,Male,4.2,7,6,1,2,Instagram,8
U616,23,Male,3.2,10,4,2,2,YouTube,9
U617,41,Male,7.5,6,7,2,2,LinkedIn,8
U618,47,Other,3.5,8,6,1,2,YouTube,10
U619,18,Male,5.1,5,6,2,6,X (Twitter),10
U620,20,Male,5.0,7,8,2,5,Instagram,8
U621,38,Female,6.2,5,6,3,3,TikTok,9
U622,39,Female,5.4,5,7,4,1,Facebook,7
U623,16,Female,4.4,7,6,4,2,Facebook,10
U624,20,Female,7.8,5,9,1,5,X (Twitter),7
U625,39,Male,5.8,6,7,4,3,LinkedIn,8
U626,40,Female,6.1,6,7,3,3,LinkedIn,7
U627,24,Male,4.4,8,8,5,4,X (Twitter),7
U628,45,Male,5.6,6,4,3,1,X (Twitter),10
U629,44,Male,6.9,6,8,2,1,TikTok,6
U630,41,Male,7.1,5,7,2,2,LinkedIn,8
U631,27,Female,5.5,3,8,0,4,TikTok,5
U632,47,Female,6.4,7,7,3,2,Facebook,9
U633,48,Male,5.6,6,7,1,2,LinkedIn,8
U634,33,Male,9.1,3,9,3,3,Instagram,6
U635,17,Male,8.2,5,9,3,3,YouTube,5
U636,25,Female,4.2,6,6,1,5,LinkedIn,8
U637,19,Male,6.3,5,6,4,1,LinkedIn,9
U638,28,Female,5.4,7,6,2,6,YouTube,10
U639,41,Male,7.1,5,10,8,2,LinkedIn,7
U640,20,Female,4.3,4,5,2,1,LinkedIn,9
U641,20,Female,8.9,4,9,2,6,X (Twitter),8
U642,17,Other,2.3,10,2,3,4,X (Twitter),10
U643,27,Female,7.8,4,10,4,3,Facebook,6
U644,39,Male,6.0,5,7,4,4,LinkedIn,7
U645,23,Male,3.3,9,6,4,2,Facebook,10
U646,44,Female,6.9,5,7,5,4,YouTube,6
U647,45,Female,6.7,5,6,2,2,Facebook,6
U648,49,Male,6.8,4,7,4,2,YouTube,6
U649,29,Female,7.2,6,9,2,1,YouTube,7
U650,21,Male,8.6,5,7,6,5,Instagram,7
U651,39,Male,4.4,7,6,2,0,YouTube,9
U652,18,Male,4.0,7,7,2,4,TikTok,9
U653,46,Male,5.7,5,8,0,4,Facebook,7
U654,27,Male,3.5,8,6,6,4,Facebook,10
U655,30,Male,4.5,9,5,0,4,Instagram,9
U656,33,Male,9.3,3,9,2,3,Instagram,4
U657,29,Male,7.4,5,8,5,1,X (Twitter),10
U658,22,Female,5.8,5,7,1,1,LinkedIn,9
U659,20,Female,6.0,4,5,2,1,LinkedIn,9
U660,16,Male,2.8,7,3,3,4,YouTube,10
U661,48,Female,5.4,7,6,4,0,LinkedIn,10
U662,34,Female,6.9,4,7,4,2,X (Twitter),8
U663,22,Female,3.7,10,5,3,2,X (Twitter),10
U664,44,Male,2.9,6,7,0,2,TikTok,9
U665,43,Male,6.5,8,6,4,0,X (Twitter),8
U666,38,Female,4.0,8,6,6,0,X (Twitter),10
U667,40,Male,5.8,5,5,1,4,TikTok,10
U668,20,Male,8.1,5,9,3,4,Instagram,4
U669,32,Female,5.2,6,7,1,3,TikTok,7
U670,30,Female,5.8,6,9,2,1,YouTube,9
U671,44,Female,4.0,8,5,1,2,TikTok,10
U672,19,Female,6.2,6,5,4,2,Facebook,9
U673,19,Male,7.5,5,6,0,0,LinkedIn,9
U674,47,Male,7.3,5,8,7,5,Instagram,8
U675,28,Male,6.8,6,6,3,1,Facebook,6
U676,43,Female,4.6,5,6,0,4,Facebook,7
U677,46,Female,9.7,4,9,1,2,YouTube,4
U678,23,Female,7.1,6,7,2,3,TikTok,8
U679,43,Female,5.3,6,7,0,5,Facebook,7
U680,34,Female,5.2,4,4,4,5,X (Twitter),10
U681,34,Male,4.5,7,6,8,5,TikTok,10
U682,41,Female,2.6,8,4,2,3,X (Twitter),10
U683,44,Female,5.7,5,7,2,3,Instagram,8
U684,18,Male,5.0,5,6,1,6,X (Twitter),9
U685,26,Male,4.5,8,4,2,2,Instagram,10
U686,47,Male,5.4,6,7,6,1,Facebook,9
U687,37,Female,5.6,6,7,1,1,Instagram,8
U688,24,Male,8.6,5,7,3,1,Facebook,6
U689,25,Male,7.2,5,8,3,1,Facebook,7
U690,31,Female,6.8,5,8,6,2,TikTok,7
U691,17,Female,2.8,8,7,2,1,Instagram,7
U692,33,Male,7.8,5,7,1,3,YouTube,8
U693,19,Female,6.7,5,6,1,3,YouTube,9
U694,42,Female,6.5,6,6,4,3,LinkedIn,6
U695,36,Male,2.6,9,6,4,3,YouTube,10
U696,20,Male,2.9,8,4,7,2,TikTok,10
U697,39,Male,3.2,8,6,7,4,LinkedIn,9
U698,23,Male,3.6,7,4,0,1,X (Twitter),9
U699,42,Male,7.0,6,5,4,0,X (Twitter),8
U700,18,Male,6.1,5,8,4,1,X (Twitter),6
U701,17,Female,3.9,7,5,4,1,X (Twitter),10
U702,44,Female,6.3,6,8,3,1,Facebook,7
U703,27,Male,5.9,5,7,2,2,Facebook,7
U704,43,Female,3.7,8,4,1,0,TikTok,10
U705,46,Female,10.7,5,10,3,3,Instagram,5
U706,33,Male,5.2,8,4,4,2,TikTok,10
U707,48,Female,9.1,5,10,3,2,LinkedIn,8
U708,31,Female,3.3,8,6,0,3,X (Twitter),10
U709,47,Female,6.4,4,9,4,2,X (Twitter),8
U710,32,Female,4.1,8,8,4,2,LinkedIn,8
U711,35,Male,5.8,8,8,2,0,Facebook,7
U712,27,Male,6.6,5,6,2,2,X (Twitter),9
U713,31,Male,4.8,6,7,5,3,Facebook,9
U714,48,Male,6.9,5,8,7,4,Instagram,8
U715,18,Female,4.2,8,7,6,3,TikTok,9
U716,27,Male,6.5,7,9,7,1,TikTok,8
U717,49,Male,6.7,4,6,4,2,LinkedIn,10
U718,16,Female,5.3,5,6,6,0,Facebook,9
U719,17,Male,6.7,5,7,3,3,YouTube,5
U720,31,Female,4.8,7,6,4,4,TikTok,9
U721,22,Female,5.9,5,8,5,0,X (Twitter),6
U722,37,Female,2.7,6,3,3,4,YouTube,10
U723,38,Male,7.3,5,8,4,4,LinkedIn,8
U724,16,Male,4.7,8,4,5,2,YouTube,10
U725,39,Female,6.9,7,7,3,3,LinkedIn,7
U726,37,Male,6.5,4,8,4,3,LinkedIn,8
U727,40,Male,3.2,8,6,0,4,X (Twitter),10
U728,21,Female,4.2,5,6,4,3,YouTube,10
U729,39,Male,4.2,7,7,1,3,Facebook,10
U730,42,Male,7.3,5,8,1,2,Instagram,8
U731,23,Other,5.4,6,6,5,0,YouTube,9
U732,20,Male,7.4,5,8,3,4,Instagram,6
U733,24,Male,9.4,5,6,3,3,TikTok,9
U734,16,Male,3.9,8,4,6,0,YouTube,10
U735,16,Other,6.8,5,10,0,3,Instagram,8
U736,28,Female,8.3,6,8,3,2,Facebook,6
U737,45,Male,5.6,6,8,0,2,LinkedIn,6
U738,46,Female,6.2,5,5,1,4,LinkedIn,7
U739,19,Female,5.2,4,7,1,3,YouTube,8
U740,48,Female,8.0,4,9,3,3,LinkedIn,8
U741,17,Male,9.4,4,8,1,1,YouTube,7
U742,41,Male,8.1,4,9,3,0,X (Twitter),6
U743,21,Male,5.3,6,5,5,4,X (Twitter),10
U744,28,Male,2.7,9,4,4,3,Instagram,10
U745,39,Male,6.6,5,8,1,3,LinkedIn,7
U746,17,Female,10.6,3,9,5,0,LinkedIn,6
U747,37,Female,7.3,3,8,4,2,LinkedIn,8
U748,17,Female,5.0,8,7,6,3,TikTok,10
U749,47,Female,6.1,6,7,0,1,X (Twitter),6
U750,23,Male,4.9,8,5,1,0,X (Twitter),10
U751,30,Female,8.0,4,9,3,2,X (Twitter),8
U752,42,Male,4.0,6,4,5,2,TikTok,10
U753,20,Female,7.9,4,9,1,5,X (Twitter),8
U754,20,Male,8.3,4,8,5,0,YouTube,5
U755,26,Male,4.9,6,6,5,3,X (Twitter),9
U756,40,Male,6.4,5,10,6,4,LinkedIn,7
U757,42,Female,5.1,5,6,0,4,Facebook,9
U758,27,Female,5.6,6,7,5,2,Facebook,8
U759,48,Female,10.2,4,7,5,1,LinkedIn,5
U760,42,Female,8.8,4,8,4,2,Instagram,7
U761,17,Male,5.3,6,6,2,6,X (Twitter),9
U762,32,Male,3.8,7,7,2,2,LinkedIn,9
U763,48,Male,3.7,9,5,2,0,X (Twitter),10
U764,41,Female,3.5,8,3,0,2,LinkedIn,10
U765,46,Male,5.1,8,8,5,5,YouTube,9
U766,41,Female,7.0,4,6,0,6,Instagram,8
U767,32,Female,6.6,7,7,0,4,Instagram,8
U768,26,Female,4.9,6,5,2,4,LinkedIn,7
U769,34,Male,6.7,6,6,3,4,X (Twitter),8
U770,24,Female,4.1,5,8,5,3,TikTok,6
U771,38,Female,1.1,9,4,5,4,LinkedIn,9
U772,49,Male,7.0,4,6,4,2,YouTube,8
U773,18,Male,2.8,9,5,1,4,Instagram,10
U774,37,Female,3.6,8,5,7,0,X (Twitter),10
U775,20,Female,6.4,6,7,0,3,YouTube,7
U776,39,Female,7.3,4,5,6,0,Instagram,10
U777,28,Male,3.8,8,5,4,3,YouTube,9
U778,21,Female,2.6,9,7,5,1,YouTube,8
U779,50,Male,6.3,7,8,2,3,LinkedIn,8
U780,27,Male,10.8,2,9,2,2,X (Twitter),5
U781,28,Male,6.5,6,8,2,2,Facebook,7
U782,28,Female,5.6,7,7,6,1,Facebook,9
U783,47,Female,3.5,6,6,2,3,YouTube,10
U784,35,Female,5.9,7,6,4,0,Facebook,10
U785,20,Male,5.7,8,8,2,4,Instagram,8
U786,28,Female,6.6,7,7,3,2,Facebook,5
U787,42,Male,4.5,6,6,4,3,Facebook,9
U788,49,Male,4.6,9,5,1,0,X (Twitter),10
U789,29,Female,3.4,8,6,3,2,LinkedIn,8
U790,17,Female,4.7,8,6,2,3,X (Twitter),10
U791,42,Female,6.7,7,9,0,4,YouTube,8
U792,21,Male,4.9,5,5,4,2,YouTube,8
U793,47,Male,5.4,6,7,3,5,Instagram,10
U794,29,Male,6.4,6,7,0,1,X (Twitter),8
U795,16,Male,6.3,7,8,2,2,Instagram,8
U796,35,Male,3.5,9,6,4,4,YouTube,10
U797,23,Female,5.3,7,7,7,3,YouTube,8
U798,17,Female,3.5,9,3,5,4,YouTube,10
U799,20,Male,8.0,3,8,5,0,YouTube,4
U800,29,Female,4.2,8,4,2,2,LinkedIn,10
U801,43,Female,5.9,8,7,5,2,Facebook,9
U802,40,Male,7.4,4,7,4,5,TikTok,10
U803,47,Male,4.2,7,7,5,2,YouTube,8
U804,44,Male,4.9,7,5,3,1,X (Twitter),10
U805,23,Female,6.0,7,7,4,5,LinkedIn,7
U806,20,Female,2.7,8,4,2,6,TikTok,10
U807,43,Female,5.5,7,6,3,1,LinkedIn,10
U808,31,Male,7.0,6,7,1,3,YouTube,8
U809,39,Male,4.1,7,8,6,1,YouTube,8
U810,18,Male,5.6,6,6,4,2,LinkedIn,10
U811,48,Male,6.5,6,8,4,3,TikTok,8
U812,43,Male,6.2,7,7,3,4,LinkedIn,8
U813,17,Other,6.0,6,7,1,1,Instagram,8
U814,22,Male,6.2,6,7,4,2,X (Twitter),7
U815,35,Female,6.3,3,9,2,0,X (Twitter),7
U816,23,Female,6.0,4,9,0,3,Facebook,6
U817,43,Male,5.5,6,6,3,5,LinkedIn,9
U818,22,Female,9.2,6,10,1,2,Instagram,6
U819,48,Female,7.5,4,9,4,1,Facebook,6
U820,44,Male,3.4,5,5,3,1,X (Twitter),10
U821,47,Female,3.8,8,4,1,4,LinkedIn,10
U822,18,Male,5.2,6,6,2,6,X (Twitter),9
U823,22,Female,6.7,5,10,2,2,TikTok,7
U824,46,Female,3.8,9,4,5,6,TikTok,10
U825,18,Other,5.8,7,7,4,3,TikTok,7
U826,46,Female,7.7,4,7,2,2,YouTube,4
U827,16,Female,5.9,5,6,0,2,X (Twitter),7
U828,16,Male,4.1,6,8,5,3,TikTok,7
U829,48,Male,7.0,5,7,4,3,LinkedIn,9
U830,20,Male,1.9,9,3,0,0,LinkedIn,9
U831,22,Male,1.2,8,4,2,3,TikTok,9
U832,34,Male,3.1,9,6,4,4,YouTube,10
U833,43,Male,6.5,5,6,1,2,Instagram,8
U834,25,Female,6.8,4,9,1,5,Facebook,6
U835,43,Female,6.4,5,7,3,3,X (Twitter),7
U836,24,Male,8.5,5,10,0,2,YouTube,6
U837,39,Male,6.4,5,7,4,4,LinkedIn,7
U838,20,Female,5.8,6,8,3,2,X (Twitter),9
U839,48,Female,9.4,4,7,5,1,LinkedIn,5
U840,16,Male,3.9,8,3,5,1,YouTube,9
U841,48,Male,5.9,6,8,2,3,TikTok,7
U842,41,Female,6.8,5,6,3,4,LinkedIn,6
U843,43,Female,7.2,7,7,2,0,Instagram,10
U844,40,Female,2.9,8,4,5,4,X (Twitter),10
U845,31,Female,4.9,7,6,2,4,TikTok,10
U846,34,Female,5.9,6,7,4,0,Facebook,9
U847,48,Male,5.7,4,6,4,3,LinkedIn,9
U848,31,Male,6.0,6,7,4,3,Facebook,7
U849,27,Other,4.5,7,6,2,1,X (Twitter),7
U850,24,Female,4.4,6,7,2,2,Instagram,8
U851,30,Other,5.9,6,8,5,3,LinkedIn,10
U852,17,Female,4.6,8,5,5,0,X (Twitter),10
U853,36,Female,3.8,8,4,3,2,Facebook,9
U854,23,Female,1.1,9,5,5,7,Facebook,10
U855,45,Female,6.0,6,7,1,0,Facebook,7
U856,37,Female,6.3,7,7,3,3,TikTok,7
U857,44,Female,5.3,5,7,0,4,Facebook,8
U858,37,Female,9.1,3,10,3,2,Facebook,4
U859,35,Female,7.3,6,8,3,5,YouTube,8
U860,39,Male,7.7,3,10,0,4,Instagram,6
U861,33,Female,5.6,7,7,4,1,Facebook,9
U862,37,Female,3.1,7,8,2,1,X (Twitter),10
U863,20,Female,6.0,5,5,5,2,Facebook,8
U864,42,Male,5.1,6,6,1,2,X (Twitter),9
U865,24,Male,6.5,5,6,4,2,X (Twitter),10
U866,41,Female,2.4,8,3,0,3,LinkedIn,10
U867,32,Male,6.1,7,6,2,2,Facebook,10
U868,25,Male,8.2,5,8,2,2,TikTok,8
U869,22,Female,9.2,2,8,4,1,Facebook,7
U870,37,Female,3.5,7,6,5,3,Facebook,9
U871,34,Male,4.5,7,6,4,0,X (Twitter),10
U872,16,Male,4.3,7,5,6,1,YouTube,10
U873,35,Female,6.1,8,6,4,1,Facebook,10
U874,29,Male,3.7,6,4,1,4,YouTube,8
U875,37,Female,4.7,7,6,4,0,Instagram,10
U876,31,Male,3.5,8,6,4,2,Instagram,10
U877,16,Male,8.0,4,10,7,4,TikTok,4
U878,23,Female,5.0,6,6,6,3,YouTube,8
U879,17,Other,2.0,9,3,3,4,X (Twitter),10
U880,37,Other,4.7,4,7,3,1,Instagram,9
U881,35,Male,4.7,8,8,4,4,Instagram,8
U882,37,Female,4.1,8,5,3,2,YouTube,8
U883,16,Male,4.3,7,4,4,0,YouTube,10
U884,17,Female,4.9,7,6,2,3,TikTok,10
U885,21,Other,7.1,4,10,5,2,LinkedIn,7
U886,16,Female,5.5,6,6,1,1,X (Twitter),8
U887,32,Male,8.7,5,8,3,1,X (Twitter),7
U888,25,Male,6.5,7,6,1,2,Instagram,8
U889,37,Female,4.6,8,5,4,4,YouTube,10
U890,16,Male,5.2,6,7,1,5,TikTok,9
U891,39,Female,6.1,7,7,0,2,Facebook,7
U892,36,Male,5.8,6,9,4,4,Instagram,8
U893,48,Male,7.6,4,6,4,4,TikTok,8
U894,22,Male,4.3,6,6,0,2,YouTube,8
U895,44,Male,3.0,8,5,0,2,X (Twitter),10
U896,18,Male,6.0,6,7,4,2,LinkedIn,10
U897,46,Male,7.3,4,8,3,2,Facebook,9
U898,41,Male,4.9,5,6,2,3,X (Twitter),10
U899,22,Female,6.0,6,9,3,2,TikTok,7
U900,17,Male,4.0,10,7,6,0,X (Twitter),10
U901,37,Female,3.0,8,6,3,1,X (Twitter),9
U902,23,Female,4.5,5,7,1,4,Instagram,8
U903,17,Male,6.7,6,9,0,4,YouTube,8
U904,44,Male,3.3,7,6,3,4,LinkedIn,9
U905,23,Male,6.3,5,8,7,2,YouTube,7
U906,42,Male,6.7,3,8,6,4,Instagram,5
U907,34,Male,4.3,8,4,4,0,X (Twitter),10
U908,37,Female,5.3,6,7,4,0,Instagram,10
U909,21,Female,3.7,9,8,5,1,YouTube,8
U910,43,Male,4.1,8,5,4,1,LinkedIn,10
U911,17,Other,7.6,5,9,1,2,Instagram,8
U912,32,Male,9.8,2,9,1,2,Instagram,5
U913,26,Male,6.6,7,9,7,2,TikTok,8
U914,17,Female,5.3,7,6,2,5,LinkedIn,10
U915,20,Female,5.3,3,6,2,1,LinkedIn,9
U916,40,Male,7.4,6,6,4,4,TikTok,8
U917,27,Other,2.2,9,6,4,5,X (Twitter),10
U918,36,Female,2.1,7,4,5,0,Facebook,10
U919,41,Female,3.6,7,5,1,2,X (Twitter),10
U920,19,Male,3.5,7,7,3,1,X (Twitter),8
U921,38,Male,7.5,6,9,4,3,X (Twitter),8
U922,33,Female,5.8,4,5,3,4,X (Twitter),10
U923,31,Other,3.0,8,4,0,2,YouTube,10
U924,33,Male,6.2,6,8,6,3,X (Twitter),6
U925,18,Male,3.5,9,5,1,3,Instagram,10
U926,38,Female,4.2,6,7,4,4,TikTok,6
U927,23,Female,4.3,5,7,4,4,Instagram,8
U928,27,Male,3.5,7,4,0,3,YouTube,10
U929,47,Female,2.2,7,7,4,6,LinkedIn,8
U930,48,Male,6.9,4,7,4,2,YouTube,6
U931,21,Male,5.7,6,6,4,2,TikTok,8
U932,28,Female,4.8,4,7,6,4,Facebook,9
U933,29,Female,4.7,7,5,2,5,YouTube,10
U934,16,Male,3.1,10,7,5,1,X (Twitter),10
U935,16,Male,3.8,7,5,5,4,TikTok,10
U936,41,Female,7.5,5,6,0,4,Instagram,9
U937,26,Male,4.4,6,5,5,2,X (Twitter),10
U938,16,Female,5.3,9,5,5,2,Facebook,10
U939,31,Female,6.0,7,7,3,4,LinkedIn,8
U940,47,Female,7.1,6,9,4,2,X (Twitter),8
U941,49,Other,4.7,6,6,2,5,LinkedIn,10
U942,29,Female,3.5,7,5,0,2,YouTube,10
U943,28,Female,8.2,4,7,2,0,Facebook,7
U944,36,Male,4.5,7,8,5,1,TikTok,8
U945,41,Male,7.1,6,10,7,2,LinkedIn,7
U946,48,Female,8.2,5,10,4,5,YouTube,5
U947,39,Male,10.5,4,10,2,2,TikTok,6
U948,18,Female,6.2,5,8,2,3,X (Twitter),9
U949,19,Female,3.8,7,7,4,3,TikTok,9
U950,49,Female,8.9,4,9,3,3,LinkedIn,8
U951,41,Male,6.6,7,6,4,0,X (Twitter),8
U952,41,Other,6.5,8,7,2,3,LinkedIn,8
U953,36,Male,7.7,7,8,4,2,Instagram,7
U954,21,Male,2.0,7,5,5,1,X (Twitter),9
U955,39,Male,7.6,4,8,5,0,Facebook,7
U956,47,Female,8.5,5,9,2,3,LinkedIn,9
U957,44,Male,6.0,6,5,3,1,X (Twitter),10
U958,20,Male,7.2,6,6,4,2,TikTok,8
U959,47,Female,6.5,5,8,7,1,X (Twitter),8
U960,37,Female,5.2,9,6,4,2,YouTube,10
U961,48,Male,7.4,4,7,4,3,YouTube,7
U962,37,Female,4.3,7,6,5,4,YouTube,10
U963,21,Male,5.9,6,6,4,1,TikTok,8
U964,42,Male,4.0,6,3,4,2,TikTok,8
U965,46,Female,3.8,8,5,4,4,YouTube,10
U966,21,Other,4.9,4,7,5,2,Facebook,9
U967,43,Other,4.5,7,6,1,5,YouTube,9
U968,17,Male,6.0,7,5,4,3,LinkedIn,8
U969,22,Female,6.4,4,8,6,0,X (Twitter),6
U970,33,Female,3.3,8,7,6,3,LinkedIn,9
U971,37,Female,4.2,7,7,4,1,X (Twitter),10
U972,50,Male,7.0,7,7,1,4,Instagram,8
U973,40,Male,4.3,6,8,0,2,Facebook,10
U974,46,Female,4.5,8,5,2,3,Facebook,10
U975,30,Female,3.6,7,5,1,2,YouTube,10
U976,21,Female,3.1,9,6,5,1,YouTube,7
U977,31,Male,7.2,7,7,1,2,X (Twitter),9
U978,36,Female,5.4,8,7,3,3,LinkedIn,10
U979,40,Other,4.9,6,7,3,0,YouTube,9
U980,22,Female,7.3,6,9,2,2,TikTok,7
U981,18,Female,10.2,4,9,5,0,LinkedIn,7
U982,17,Female,5.7,8,4,6,2,Facebook,9
U983,15,Other,7.3,5,9,0,2,Instagram,8
U984,20,Female,7.8,5,9,1,1,Instagram,6
U985,17,Female,10.3,4,8,1,1,YouTube,4
U986,43,Male,3.1,8,4,1,2,Facebook,8
U987,30,Male,4.8,7,5,1,4,X (Twitter),9
U988,47,Male,4.9,7,7,1,3,Facebook,9
U989,16,Male,1.6,8,5,4,3,YouTube,10
U990,34,Male,3.5,8,4,4,2,TikTok,9
U991,44,Female,7.1,5,6,5,3,YouTube,6
U992,41,Male,4.4,8,6,3,1,TikTok,9
U993,38,Female,4.8,10,6,3,2,YouTube,8
U994,47,Female,4.7,7,6,3,1,Facebook,9
U995,35,Male,7.9,5,8,4,2,Instagram,8
U996,33,Male,6.6,5,6,3,3,Instagram,8
U997,22,Female,3.8,9,6,4,4,X (Twitter),10
U998,40,Male,7.0,5,7,3,0,YouTube,8
U999,34,Male,4.8,5,6,3,3,LinkedIn,8
